message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.287626])";"30";"turtlesim2.sim";"1696501494.375902019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.287626])";"30";"turtlesim1.sim";"1696501494.360336520";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.255629])";"30";"turtlesim2.sim";"1696501494.359725720";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.255629])";"30";"turtlesim1.sim";"1696501494.344566721";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.223632])";"30";"turtlesim2.sim";"1696501494.343923121";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.223632])";"30";"turtlesim1.sim";"1696501494.328789622";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.191635])";"30";"turtlesim2.sim";"1696501494.328333522";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.191635])";"30";"turtlesim1.sim";"1696501494.313063823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.159637])";"30";"turtlesim2.sim";"1696501494.311930724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.159637])";"30";"turtlesim1.sim";"1696501494.296521325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.127640])";"30";"turtlesim2.sim";"1696501494.296414925";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.127640])";"30";"turtlesim1.sim";"1696501494.280186526";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.095643])";"30";"turtlesim2.sim";"1696501494.280012326";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.095643])";"30";"turtlesim1.sim";"1696501494.264651627";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.063646])";"30";"turtlesim2.sim";"1696501494.263802327";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.063646])";"30";"turtlesim1.sim";"1696501494.248318628";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.031649])";"30";"turtlesim3.sim";"1696501493.687557364";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.999651])";"30";"turtlesim3.sim";"1696501493.671183265";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.967654])";"30";"turtlesim3.sim";"1696501493.654879766";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.935657])";"30";"turtlesim3.sim";"1696501493.639344267";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.903660])";"30";"turtlesim3.sim";"1696501493.623850868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.871662])";"30";"turtlesim3.sim";"1696501493.606917069";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.839665])";"30";"turtlesim3.sim";"1696501493.591806370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.031649])";"30";"turtlesim2.sim";"1696501493.576493271";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.807668])";"30";"turtlesim3.sim";"1696501493.575530572";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=4.031649])";"30";"turtlesim1.sim";"1696501493.560964672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.999651])";"30";"turtlesim2.sim";"1696501493.559734273";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.775671])";"30";"turtlesim3.sim";"1696501493.559723873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.999651])";"30";"turtlesim1.sim";"1696501493.544941974";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.743674])";"30";"turtlesim3.sim";"1696501493.543872074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.967654])";"30";"turtlesim2.sim";"1696501493.543872274";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.967654])";"30";"turtlesim1.sim";"1696501493.529046175";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.935657])";"30";"turtlesim2.sim";"1696501493.527777375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.711676])";"30";"turtlesim3.sim";"1696501493.527777375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.935657])";"30";"turtlesim1.sim";"1696501493.512539376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.903660])";"30";"turtlesim2.sim";"1696501493.512258576";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.679679])";"30";"turtlesim3.sim";"1696501493.511095776";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.903660])";"30";"turtlesim1.sim";"1696501493.496684977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.871662])";"30";"turtlesim2.sim";"1696501493.495767077";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.647682])";"30";"turtlesim3.sim";"1696501493.495700377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.871662])";"30";"turtlesim1.sim";"1696501493.481088678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.839665])";"30";"turtlesim2.sim";"1696501493.479903778";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.615685])";"30";"turtlesim3.sim";"1696501493.479126078";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.839665])";"30";"turtlesim1.sim";"1696501493.464514179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.807668])";"30";"turtlesim2.sim";"1696501493.464470979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.583688])";"30";"turtlesim3.sim";"1696501493.463440979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.807668])";"30";"turtlesim1.sim";"1696501493.448572880";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.775671])";"30";"turtlesim2.sim";"1696501493.448098980";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.551690])";"30";"turtlesim3.sim";"1696501493.447143380";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.775671])";"30";"turtlesim1.sim";"1696501493.433247981";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.743674])";"30";"turtlesim2.sim";"1696501493.431666381";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.519693])";"30";"turtlesim3.sim";"1696501493.431643581";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.743674])";"30";"turtlesim1.sim";"1696501493.417133782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.711676])";"30";"turtlesim2.sim";"1696501493.416040082";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.487696])";"30";"turtlesim3.sim";"1696501493.415336582";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.711676])";"30";"turtlesim1.sim";"1696501493.400424383";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.679679])";"30";"turtlesim2.sim";"1696501493.400025883";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.455699])";"30";"turtlesim3.sim";"1696501493.399087283";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.679679])";"30";"turtlesim1.sim";"1696501493.385156084";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.647682])";"30";"turtlesim2.sim";"1696501493.384648384";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.423702])";"30";"turtlesim3.sim";"1696501493.383672084";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.647682])";"30";"turtlesim1.sim";"1696501493.368421185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.615685])";"30";"turtlesim2.sim";"1696501493.368281885";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.391704])";"30";"turtlesim3.sim";"1696501493.367281085";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.615685])";"30";"turtlesim1.sim";"1696501493.352413386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.583688])";"30";"turtlesim2.sim";"1696501493.352185986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.359707])";"30";"turtlesim3.sim";"1696501493.351785786";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.583688])";"30";"turtlesim1.sim";"1696501493.337116387";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.551690])";"30";"turtlesim2.sim";"1696501493.335931687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.327710])";"30";"turtlesim3.sim";"1696501493.335214887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.551690])";"30";"turtlesim1.sim";"1696501493.320655488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.519693])";"30";"turtlesim2.sim";"1696501493.320602388";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.295713])";"30";"turtlesim3.sim";"1696501493.318965688";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.519693])";"30";"turtlesim1.sim";"1696501493.305009689";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.487696])";"30";"turtlesim2.sim";"1696501493.304666989";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.263715])";"30";"turtlesim3.sim";"1696501493.303332889";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.487696])";"30";"turtlesim1.sim";"1696501493.289354690";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.455699])";"30";"turtlesim2.sim";"1696501493.288437390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.231718])";"30";"turtlesim3.sim";"1696501493.287516090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.455699])";"30";"turtlesim1.sim";"1696501493.273466891";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.423702])";"30";"turtlesim2.sim";"1696501493.272250691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.199721])";"30";"turtlesim3.sim";"1696501493.271784391";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.423702])";"30";"turtlesim1.sim";"1696501493.257156392";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.391704])";"30";"turtlesim2.sim";"1696501493.256666192";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.167724])";"30";"turtlesim3.sim";"1696501493.255334592";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.391704])";"30";"turtlesim1.sim";"1696501493.241133993";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.359707])";"30";"turtlesim2.sim";"1696501493.240042793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.135727])";"30";"turtlesim3.sim";"1696501493.238973493";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.359707])";"30";"turtlesim1.sim";"1696501493.224757094";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.327710])";"30";"turtlesim2.sim";"1696501493.224590594";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.103729])";"30";"turtlesim3.sim";"1696501493.223481294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.327710])";"30";"turtlesim1.sim";"1696501493.208796195";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.295713])";"30";"turtlesim2.sim";"1696501493.207706896";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.071732])";"30";"turtlesim3.sim";"1696501493.207427296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.263715])";"30";"turtlesim2.sim";"1696501493.192751296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.295713])";"30";"turtlesim1.sim";"1696501493.192791296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.039735])";"30";"turtlesim3.sim";"1696501493.191086297";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.263715])";"30";"turtlesim1.sim";"1696501493.176845098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.231718])";"30";"turtlesim2.sim";"1696501493.176674198";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.007738])";"30";"turtlesim3.sim";"1696501493.175720398";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.231718])";"30";"turtlesim1.sim";"1696501493.160461199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.199721])";"30";"turtlesim2.sim";"1696501493.160116499";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.975741])";"30";"turtlesim3.sim";"1696501493.159167399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.199721])";"30";"turtlesim1.sim";"1696501493.144768200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.167724])";"30";"turtlesim2.sim";"1696501493.144338100";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.943743])";"30";"turtlesim3.sim";"1696501493.143144900";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.167724])";"30";"turtlesim1.sim";"1696501493.129008801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.135727])";"30";"turtlesim2.sim";"1696501493.128544601";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.911746])";"30";"turtlesim3.sim";"1696501493.127359901";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.135727])";"30";"turtlesim1.sim";"1696501493.113206002";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.103729])";"30";"turtlesim2.sim";"1696501493.111809202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.879749])";"30";"turtlesim3.sim";"1696501493.111721302";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.103729])";"30";"turtlesim1.sim";"1696501493.096664703";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.071732])";"30";"turtlesim2.sim";"1696501493.096608703";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.847752])";"30";"turtlesim3.sim";"1696501493.095395303";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.071732])";"30";"turtlesim1.sim";"1696501493.080844104";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.039735])";"30";"turtlesim2.sim";"1696501493.080751404";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.815755])";"30";"turtlesim3.sim";"1696501493.078907904";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.039735])";"30";"turtlesim1.sim";"1696501493.065179105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.007738])";"30";"turtlesim2.sim";"1696501493.064401105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.783757])";"30";"turtlesim3.sim";"1696501493.063370905";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=3.007738])";"30";"turtlesim1.sim";"1696501493.049302906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.975741])";"30";"turtlesim2.sim";"1696501493.048133506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.751760])";"30";"turtlesim3.sim";"1696501493.047429506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.975741])";"30";"turtlesim1.sim";"1696501493.033171307";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.943743])";"30";"turtlesim2.sim";"1696501493.032096207";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.719763])";"30";"turtlesim3.sim";"1696501493.031075907";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.943743])";"30";"turtlesim1.sim";"1696501493.016534208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.911746])";"30";"turtlesim2.sim";"1696501493.016127608";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.687766])";"30";"turtlesim3.sim";"1696501493.014853308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.911746])";"30";"turtlesim1.sim";"1696501493.000635609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.879749])";"30";"turtlesim2.sim";"1696501493.000211109";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.655768])";"30";"turtlesim3.sim";"1696501492.999601609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.847752])";"30";"turtlesim2.sim";"1696501492.984334210";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.879749])";"30";"turtlesim1.sim";"1696501492.984311310";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.623771])";"30";"turtlesim3.sim";"1696501492.983824510";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.847752])";"30";"turtlesim1.sim";"1696501492.968336811";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.815755])";"30";"turtlesim2.sim";"1696501492.968160811";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.591774])";"30";"turtlesim3.sim";"1696501492.967159411";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.815755])";"30";"turtlesim1.sim";"1696501492.953106412";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.783757])";"30";"turtlesim2.sim";"1696501492.952352012";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.559777])";"30";"turtlesim3.sim";"1696501492.951551412";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.783757])";"30";"turtlesim1.sim";"1696501492.936993413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.751760])";"30";"turtlesim2.sim";"1696501492.936461513";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.527780])";"30";"turtlesim3.sim";"1696501492.935027013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.751760])";"30";"turtlesim1.sim";"1696501492.920361414";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.719763])";"30";"turtlesim2.sim";"1696501492.920345714";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.495782])";"30";"turtlesim3.sim";"1696501492.919365314";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.719763])";"30";"turtlesim1.sim";"1696501492.905152615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.687766])";"30";"turtlesim2.sim";"1696501492.904025615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.463785])";"30";"turtlesim3.sim";"1696501492.903777215";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.687766])";"30";"turtlesim1.sim";"1696501492.888538316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.655768])";"30";"turtlesim2.sim";"1696501492.887752616";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.431788])";"30";"turtlesim3.sim";"1696501492.887383116";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.623771])";"30";"turtlesim2.sim";"1696501492.872547717";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.655768])";"30";"turtlesim1.sim";"1696501492.872410817";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.399791])";"30";"turtlesim3.sim";"1696501492.871551717";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.623771])";"30";"turtlesim1.sim";"1696501492.856749218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.591774])";"30";"turtlesim2.sim";"1696501492.855780618";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.367794])";"30";"turtlesim3.sim";"1696501492.855780818";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.591774])";"30";"turtlesim1.sim";"1696501492.841078119";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.559777])";"30";"turtlesim2.sim";"1696501492.840011819";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.335796])";"30";"turtlesim3.sim";"1696501492.839459120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.559777])";"30";"turtlesim1.sim";"1696501492.824697320";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.527780])";"30";"turtlesim2.sim";"1696501492.824642720";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.303799])";"30";"turtlesim3.sim";"1696501492.823630221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.527780])";"30";"turtlesim1.sim";"1696501492.808420322";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.495782])";"30";"turtlesim2.sim";"1696501492.808376222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.271802])";"30";"turtlesim3.sim";"1696501492.807402922";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.495782])";"30";"turtlesim1.sim";"1696501492.792850023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.463785])";"30";"turtlesim2.sim";"1696501492.791720023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.239805])";"30";"turtlesim3.sim";"1696501492.791705423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.463785])";"30";"turtlesim1.sim";"1696501492.776973624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.431788])";"30";"turtlesim2.sim";"1696501492.775930824";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.207808])";"30";"turtlesim3.sim";"1696501492.774904424";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.399791])";"30";"turtlesim2.sim";"1696501492.760562625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.431788])";"30";"turtlesim1.sim";"1696501492.760505325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.175810])";"30";"turtlesim3.sim";"1696501492.759254425";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.399791])";"30";"turtlesim1.sim";"1696501492.744825126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.367794])";"30";"turtlesim2.sim";"1696501492.743775826";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.143813])";"30";"turtlesim3.sim";"1696501492.742883926";"./src/turtle.cpp:update:260"
